R1,R2,QT,CT,GT,STDT,SEGT,MEM,STD,NSTD,STDSEG,NOTSTDSEG,PTQTDALL,PTQTDEPR
411,381,1980247848,13052660,3564,5323,15949,368838368,1,1,1,1,8914,17
593,498,2109707092,9586150,4283,38802,103890,387837360,2,3,3,3,6226,433
531,505,2255236380,1661920948,580816,2624304,62824377,339907256,134,71,100,91,30424,9535
558,521,2015672811,40314104,16491,271424,440907,358777208,17,2,2,1,9990,1659
594,533,2074760850,297458428,189524,584053,1780750,459413272,105,2,0,2,10176,2698
589,560,2017477281,14080941,40303,135972,541065,472000208,14,18,15,8,5625,448
681,560,2068353737,16408202,8459,68135,271113,484578720,4,5,5,5,6377,608
684,656,2076644196,104043723,59822,447128,3332273,213762760,25,32,25,30,7788,2452
415,235,2007739529,462170459,108820,1150870,3542884,383612584,72,5,6,5,16179,6525
596,356,2103066458,98165857,25425,387290,1067414,421353472,24,6,6,6,10623,3171
627,356,2115161410,60028781,17189,318612,772043,446512480,19,3,4,3,8067,2824
531,504,2123617723,1151908500,560521,2027927,8956217,235999248,162,19,25,12,27153,6894
560,504,2160588239,74406501,32037,378437,1853314,267514712,28,7,7,8,9710,2319
596,531,2104446119,204757836,69663,914272,6173275,349431552,38,23,25,21,11986,5054
564,535,2059596598,176932581,198290,502876,2346120,425061312,106,7,0,7,19823,1707
623,595,2057431329,203929880,195854,651307,6491881,500687048,74,40,29,39,13356,2598
687,595,2035587769,12090290,5924,35846,78835,513288720,6,2,2,2,6935,388
682,623,2162140246,108302912,67248,340868,2302408,238059280,43,16,9,12,11026,1853
718,656,2005222786,185018954,114491,607948,3630102,309573984,67,14,20,13,8324,2470
715,687,2038538609,23264840,17840,165533,556142,323876704,5,20,21,23,4465,1185
774,740,2193100744,839337032,414504,1945574,16871195,264637288,151,7,9,13,17455,6607
116,57,1977877853,491602635,314246,920653,816482,410637944,137,4,6,2,25677,3449
533,356,2083708659,324923015,59553,957615,1301203,514912288,48,6,7,6,15592,5181
532,415,2181590650,249454759,97637,1065071,1772007,246295832,54,3,4,3,13599,4486
597,415,2057710050,69447277,25962,344780,1643918,280121736,25,6,5,6,9121,2782
529,468,2065184590,53988632,28432,147740,235604,307174736,29,3,4,3,22807,820
502,475,1976034888,10057842,6606,66262,179966,313937232,3,7,4,7,5994,431
505,476,2131578722,10137424,22457,52846,218658,320699704,7,25,20,20,5313,338
597,532,2115980175,184101928,55438,789591,6283579,381564432,39,12,12,13,9831,4299
623,596,2031379138,17558977,13084,158879,662334,395097768,10,10,3,10,7081,947
649,645,2169750001,43369605,18111,196257,315807,415386248,20,3,3,3,16679,1107
777,748,2021681990,427071471,477341,795838,10186605,228973624,117,68,14,66,17760,3023
146,57,1996304810,471376640,334032,1162918,754998,406771104,139,2,4,2,25461,4093
445,295,1997303619,485981838,143632,1160119,3588202,248748424,79,12,14,11,20428,5477
475,295,2143575352,491037026,119995,1042855,3548928,428150368,72,12,16,12,19768,6250
534,326,2122132718,396607630,76653,1154242,920720,228419208,58,3,6,4,14640,5799
434,375,1993613996,39052954,27018,130126,828071,241380656,14,10,8,13,11700,682
532,386,2140065847,259660393,63074,1114760,764200,345064816,53,2,4,2,12943,5240
531,470,2104912426,17675486,8804,70675,222552,364506032,4,10,6,10,9702,473
505,471,2111434693,12725099,9003,111978,293531,377465168,3,11,7,11,5388,886
532,475,2094178764,180356808,89499,898333,3677964,448745176,58,10,9,10,15476,3441
591,557,2054738708,87238232,41048,367719,1029217,481159960,35,6,8,5,10489,2240
623,560,2010318563,21135110,9862,64253,295686,507083208,5,8,7,8,11589,799
681,590,2089325622,17287593,12614,63083,333484,513562800,3,9,9,12,5830,610
687,596,2063611266,10294012,7924,48482,316410,520042488,6,6,5,6,4611,631
645,612,2083946587,42121353,29519,219476,877180,539470024,22,12,12,9,13650,1232
688,659,2088742015,104303134,113952,316814,2590689,261067880,39,47,35,48,16758,1493
715,686,2030015006,341972237,454192,960521,15299407,363073496,101,91,55,53,13414,3094
415,323,2007891420,29365543,14897,228836,639047,369448192,5,8,11,6,7267,1201
565,386,2089545292,160196990,55695,485125,2627044,426833848,38,6,10,8,12739,3482
533,470,2057847025,13132820,8150,100491,350898,433208528,3,10,10,11,6506,842
533,498,2075228262,15412813,8525,114475,354148,445957864,2,10,9,14,6349,973
565,504,2053989426,135618839,118897,560060,3783049,496961792,66,16,18,16,13863,2227
627,505,2133271210,269929479,101901,699688,4189819,280949520,64,9,8,8,17633,4227
626,535,2046724008,26875040,21035,126967,927371,293701128,8,12,10,13,7031,953
589,556,2034901578,8833482,3144,8400,24865,300075808,1,1,0,1,4688,72
590,561,2103088763,92417834,94840,347379,1699691,331953192,36,20,9,20,23304,1022
651,562,2011726634,100740443,53030,385227,801699,453087968,44,6,6,4,7850,2202
626,567,2053714290,18795444,22494,105471,745419,459465104,14,14,7,14,5498,816
686,626,2165974384,93921455,68637,357987,2199923,497715192,51,7,5,7,6971,1805
678,674,2036496766,25876086,11763,109437,184678,516839208,14,3,0,3,13005,787
774,770,2039887973,135216053,68732,577634,1571213,242577624,46,11,11,8,7046,2842
505,235,2190315903,400664571,86189,1605672,2991959,389688696,57,6,7,5,14303,7405
505,265,2085401833,471526110,88760,1317645,2397212,242091752,62,7,11,8,17705,7113
565,356,2122488685,142724472,34919,443260,2090264,286866552,32,5,9,7,12141,3343
597,386,2052853271,83742012,27257,404530,1994382,318846720,25,6,5,6,8938,3396
470,439,2028553712,7938546,7290,42128,107436,357232944,5,6,1,6,4864,209
561,441,2230492682,21422715,13048,88909,665647,370024520,7,10,1,10,8716,910
534,498,2138728987,14677027,7931,122545,355693,376420320,2,5,7,6,5261,701
560,505,2265166207,202930427,61996,707204,6680325,446788016,28,29,23,29,12122,4154
534,506,2090010320,18453232,21484,115253,353026,453183792,3,25,32,26,4719,834
560,523,2107828190,51793705,19916,302580,1019827,478767888,20,4,6,4,9312,2096
594,531,2057193607,43637984,33287,280568,2228120,497955336,17,22,9,22,10614,1918
561,534,2204953169,55233047,48163,371583,2224463,523539448,10,43,6,43,8992,2760
562,535,2056039144,15895833,13694,155995,678100,529943616,4,14,10,15,5664,1429
598,536,1985611641,215106585,231787,735187,16780603,268547592,50,46,10,46,8838,2916
590,556,2069301878,14363396,2844,18918,36155,274997904,1,2,0,2,10572,170
595,561,2116642674,48038854,23298,291916,956683,294342336,8,21,28,22,7161,1760
620,561,2182308889,987755255,595783,1643973,15243139,325836440,173,29,29,25,28565,5813
625,567,2027056386,32618120,29833,179071,1927413,345184368,22,14,2,14,6543,1381
626,593,2071255959,88983851,61631,489364,4175421,383877808,37,20,13,20,11477,2496
655,597,2013259235,18433836,14282,106445,240925,390325944,16,2,2,2,7287,627
687,628,2048939323,17609262,18979,88589,452478,396774056,7,12,6,12,5454,529
685,654,2077802723,172081339,687628,637159,17014647,474160984,179,49,19,47,16831,2277
740,680,2104511345,5498215621,4552764,3307981,21905140,420701448,529,19,13,14,41310,9729
717,685,2061412393,145324113,133141,480233,4700059,471476112,26,71,60,69,8254,2672
445,235,2136810926,507971941,118418,1189889,3393291,645547024,71,5,5,5,15755,6791
505,323,2075087145,27871191,10329,218656,429136,660051496,4,6,10,4,6267,1227
445,326,2070661061,682523671,230448,1074715,2620822,508361872,111,7,10,6,25278,5411
441,381,1965641736,14523930,15706,81360,328273,517084984,14,8,2,8,7665,422
533,468,2198092935,9909309,6747,79429,211350,525795392,2,6,5,6,5254,691
505,470,2088863072,10263657,6961,99892,200651,525795392,4,5,2,3,5489,710
563,472,2134391605,39675989,31021,179580,1081891,543217752,26,8,6,8,5991,1324
594,530,2092714993,16437219,13525,165381,679058,551927928,5,12,7,12,5952,1177
597,537,2122258118,24948317,33101,147509,1293899,569356632,12,26,3,26,6594,1047
621,561,2106466608,836855201,1220288,1615826,56078677,443190720,194,106,29,106,30582,5401
592,563,2072964593,968897651,3379768,1017772,4424662,349482824,447,4,4,4,38185,2681
687,594,2035265827,77819693,37633,348590,2087105,380879784,33,6,4,6,7478,2178
684,626,2006894562,27162619,22401,171116,1147309,401804384,12,17,16,17,5354,1293
650,644,2216832893,22246392,8765,143039,333027,412268744,4,5,0,5,9327,725
685,652,2058263015,74384535,60381,415923,2176198,443657800,41,14,11,11,7045,1937
715,684,2064875915,74485437,128181,402174,3843620,475047256,29,66,49,63,9137,1906
716,688,2037258567,25414322,22158,136511,719052,485518208,7,23,30,22,6724,1068
769,710,1992136735,3334338524,1655424,2609346,13959469,577423464,315,21,21,11,27120,9701
475,235,2063761104,421469758,93977,1301844,3190221,749237416,64,5,6,5,15095,7140
386,265,2063313768,455734150,146222,917220,3028962,391732528,84,8,11,8,19925,4157
386,324,2267156788,18074231,11437,125675,299224,401840816,7,8,8,4,7035,768
475,326,2046627958,705536061,266095,1359450,3737950,634306752,104,7,12,7,24594,6676
597,356,2045436263,93308854,30049,539319,2123402,664625096,21,4,3,4,8425,2979
531,386,2193566259,275837208,60923,1223515,822397,765691664,51,2,4,2,12125,5798
530,475,2167569501,197962268,83888,1241979,3791471,836435576,26,25,27,31,10440,4041
565,475,2090732994,106531873,53579,277071,2001462,866762904,44,7,8,8,14686,1659
537,478,2035838096,12678619,8480,49569,234579,876871120,7,6,4,9,6605,387
561,502,2125382675,22484829,24620,137643,701995,886977232,23,7,3,7,7772,771
589,557,2035253735,6959492,4441,15379,47875,387293112,2,4,3,4,4749,132
620,588,2074334468,14005212,17426,94991,429384,399423304,9,16,5,11,5867,754
621,592,2217205868,616913082,539508,1345892,16388976,629732936,137,58,40,58,18147,4626
655,594,2031159823,240436207,168706,612068,6267353,726690240,88,14,17,14,12117,2852
624,596,2047114404,49103629,40420,234362,1539334,750931808,32,12,2,12,9054,1151
629,596,2162315575,85337441,81478,519187,5168579,775179264,24,30,19,31,6364,2465
629,598,2100805462,70968634,146920,305726,2553249,811538576,39,62,17,62,11994,1373
647,612,2005952065,22021564,9859,134059,137753,823658144,12,2,3,1,9265,827
624,620,2031747256,37028972,25992,263683,1020350,835777688,22,9,5,10,7046,1602
593,562,4889294439,1090204480,8524144,3626527,7931581,266657032,35,6,3,6,67148,692
593,561,2187960792,193726601,2064589,2578784,38507849,68111072,35,26,16,26,31346,1620
623,593,2191492413,64163831,262374,278153,2607477,98929416,3,5,1,5,27892,208
624,593,2183001600,182812703,16363720,2692062,105537300,188003920,124,58,4,57,35305,1885
535,505,2371931030,174372627,532692,50168,391782,259920696,1,1,0,1,56640,13
560,530,2498348179,231389685,1421288,345352,1116456,133477856,43,2,1,2,99868,425
530,500,2243015456,150820160,173125,190994,1533575,230326112,2,3,2,3,59437,127
533,505,2251466133,776481097,3204691,1965402,88081881,223530192,166,75,94,41,41971,4320
562,533,2197970933,69981641,249685,281693,2084533,87764016,9,18,25,19,29757,1110
593,560,2233858717,115061501,1198549,502362,3457552,141216624,35,26,16,26,36772,1620
625,594,2047007945,286170733,463955,965423,8763367,266760136,116,31,6,28,42374,2186
532,502,2224553052,100875268,265853,208844,80952,46403400,73,1,0,1,41910,361
656,625,2213673557,310345095,552333,1303306,24320957,172779272,146,59,25,54,30163,3493
561,501,2266153589,79425376,87640,612754,3675190,205112552,25,28,2,28,22644,1153
535,530,2314237520,569208692,201779,3865543,15782104,123576512,82,29,33,22,23309,6014
561,531,2163946672,106946076,168777,601709,3719422,173571560,43,43,0,43,37825,1075
594,562,2516294878,1033796878,1662643,5369543,77705397,223019512,202,136,1,136,42198,5822
625,593,2245739586,302494317,222246,987498,5615837,39372560,100,14,6,12,22335,2540
562,530,2374073019,181817554,325708,703284,8183549,126735752,57,81,5,81,45489,2576
534,475,2294004285,334666466,371345,1184678,14094850,257776544,88,83,72,84,45265,3117
499,468,2031715460,64076815,57445,327524,327277,296488616,32,9,10,9,37095,433
534,505,2246937712,342040708,1038913,572091,1124488,169300000,152,11,12,6,71297,1569
467,434,2084881864,64406383,39675,355241,1117932,196631096,15,16,19,16,20793,816
592,561,2251157073,143814710,338448,664912,10350911,268011048,85,76,72,77,41175,1834
626,597,2185782775,119864626,148923,222963,1844656,48575896,50,7,1,7,42017,822
562,532,2280567612,91991860,55603,135379,382986,107847304,9,3,3,2,44123,602
687,656,2250149627,254942862,683309,585416,13168534,204521232,173,34,7,32,34696,1739
627,597,2086271879,64687511,33160,150163,373579,269160056,6,7,3,7,36345,582
628,597,2059022499,205452379,831641,1316041,18519581,80292752,119,88,19,88,27122,2354
717,687,2059689230,50244412,70892,140161,273364,107164864,6,18,6,15,21173,365
505,416,2130802555,579262611,294098,1241970,8797056,59104992,124,12,12,13,34427,4992
593,530,2223908012,104050523,64161,348817,5456550,107793944,28,31,11,31,27261,2144
475,325,2074474106,323081195,99321,807260,3603894,232350936,55,15,16,15,27865,5194
505,325,2081774567,360173680,80399,887430,3719235,83934016,49,16,18,16,25777,5749
445,325,2019308489,326052446,110162,772464,3614937,213932696,60,15,16,15,28600,4502
467,435,2009172697,44471013,26151,204354,717502,235584832,15,16,19,16,20793,816
534,530,2212617915,1288275034,709712,2056134,25280467,133497128,195,27,26,25,38486,7177
718,688,2141712278,83492559,87256,118018,497895,182963720,8,11,1,11,35315,649
592,560,2156264317,174172384,335113,507592,13805948,259821656,85,77,73,78,47105,1850
598,567,2094635813,266453079,546405,747631,13332705,80336328,66,143,32,144,21417,2712
625,596,2056578797,84765909,149062,514712,3826889,119654064,42,56,2,56,17658,1576
535,475,2094053792,287387773,348482,799224,12253619,237690696,88,76,72,77,32631,2935
718,687,2126844781,173481733,1001978,607682,21359307,305096168,139,73,41,82,21728,2344
563,531,2082880603,62464580,77097,501911,5089395,338797016,29,31,9,31,17604,1716
655,626,2050478273,153730825,156521,457482,5443695,104191328,86,11,9,6,17165,1593
415,325,2104013702,323795529,108683,755306,5402977,233486128,61,18,17,18,29226,4466
565,533,2098568897,319330888,323718,1634970,22065473,120296448,65,61,69,65,22734,4653
533,475,2130567973,170153409,97925,626457,4141459,187966792,59,15,13,15,21449,2797
565,534,2095902784,135134248,92463,140469,325663,266963000,20,4,0,4,55814,466
532,504,2139331123,681997785,1168176,1034997,38833838,275882408,216,86,76,82,47180,3898
504,475,2125221955,113303111,46310,79880,107252,337915944,2,6,1,6,54140,154
561,530,2250212590,162317067,500855,247248,3778834,155173640,81,55,1,55,78329,866
656,626,2277238767,223939370,250955,211948,1693845,269907536,28,15,5,15,57091,1129
628,596,2180348950,224092117,597025,680575,25184066,78239320,119,104,25,104,32773,3174
445,356,2072875562,632832996,301583,1023988,7775809,278964992,129,12,7,10,34196,4637
624,562,2234487610,246033566,235465,877424,23475559,88596784,76,53,13,52,29738,3889
625,562,2256215074,187924381,111834,515865,7680137,170349768,59,21,7,18,20087,3108
656,595,2127280285,1643481630,832884,4393901,12924177,151567520,228,9,7,10,26285,6475
684,655,2187433878,91245122,190869,475966,2748477,193180848,27,37,34,29,23887,1198
535,415,2099150619,710693631,263150,2133080,12067826,146491616,83,52,53,54,28042,6162
561,500,2184650266,78406723,91226,380642,4123485,188108536,27,47,21,47,29378,1677
686,656,2172595281,293267525,232724,158271,1013332,330790128,23,9,4,9,53131,770
531,501,2125052501,51644413,16296,25425,24896,360513968,1,2,0,2,30425,24
560,500,2222813845,124059810,134077,440210,6163789,106795192,27,67,21,67,34108,2082
591,562,2116557659,1917126645,2227068,2638560,67950757,193260440,249,170,19,166,36139,8304
716,687,2168229133,182348240,312262,497268,6043085,269861752,36,54,29,52,30920,2193
562,501,2194966869,75966448,83285,395772,4934371,322905376,49,21,7,20,17076,1730
535,531,2108453622,508767107,186028,1441158,8100873,221689224,82,28,33,21,23178,5948
596,534,2122372796,548140422,702681,1256767,48802744,427932528,89,153,91,153,42624,6102
650,646,2209967510,88707018,91067,604444,4457151,164385048,39,16,2,14,21811,1973
688,658,2073702056,121527964,98045,105436,207858,225628520,10,9,8,8,36481,382
530,505,2404047110,1856351726,635237,2871351,71520149,435349096,134,73,101,93,30520,9701
596,533,2176818611,516065881,330458,1540545,47764839,240793520,73,86,5,86,22342,8194
654,623,2074048902,78883680,109799,407470,4401848,276923936,48,36,4,37,16841,1557
535,445,2085525195,494278523,302969,847055,10685086,450302656,86,58,57,58,29691,4500
410,380,2059703117,52567538,8450,17868,23823,141233352,1,1,1,1,28209,17
562,500,2142956673,87796703,95126,438056,7887449,232572608,49,27,8,27,21232,2240
711,681,2074849971,74878357,48054,63157,152752,274736952,6,8,4,7,38982,214
471,441,2050513595,30556074,7233,27122,32530,295813880,1,1,0,1,17847,49
597,567,2155573420,30072780,20144,44515,42647,316888304,6,2,0,2,16325,114
626,596,2179304650,218262331,56584,65357,98668,436336880,3,2,3,2,69435,286
475,415,2078311743,432756391,412929,727085,8706051,236129336,145,22,12,26,42194,2762
554,521,2048681168,169113128,70737,788247,753297,283984144,33,13,13,11,22551,2313
597,535,2163451179,611669410,700087,1209092,48583448,475414976,77,120,74,120,26862,6200
416,325,2053416639,358461070,181472,1008719,6740899,231475336,64,20,20,20,27220,3681
563,530,2083616650,83555678,85433,411107,4739627,281007856,29,43,15,43,21144,2201
656,594,2165700185,1968310947,1313897,2226896,121098519,291492520,228,84,7,85,35587,9104
626,595,2243435532,624239638,3075625,716989,10467693,220947496,437,10,3,8,54769,1984
562,502,2191255572,166708577,191305,537811,9225894,292888600,64,51,15,49,16978,2440
648,614,2208140893,38136831,16537,139268,214214,308872128,13,6,6,4,15699,809
622,562,2110708009,221478159,219503,647315,14080412,396788368,71,53,12,54,24276,2967
532,472,2115650607,99535353,127974,376287,5343991,436749704,42,47,4,47,22978,1620
